country,iso_code,year,primary_energy_consumption,co2,total_ghg,co2_per_capita,co2_per_gdp,energy_per_capita,energy_per_gdp,coal_co2,flaring_co2,gas_co2,oil_co2,cumulative_co2,pop(m),gdp($b)
Denmark,DNK,2012,205.243,39.853,56.944,7.127,0.164,36644.371,0.844,10.078,0.218,8.404,19.951,3803.363,5.59,243.31
Denmark,DNK,2013,211.702,41.755,60.077,7.436,0.17,37633.344,0.862,12.755,0.244,7.929,19.572,3845.119,5.62,245.58
Denmark,DNK,2014,203.564,37.565,54.582,6.656,0.151,36024.77,0.816,10.143,0.251,6.81,19.082,3882.684,5.64,249.56
Denmark,DNK,2015,198.975,35.102,52.924,6.176,0.137,35044.344,0.779,7.242,0.248,6.905,19.47,3917.786,5.68,255.4
Denmark,DNK,2016,201.601,36.906,54.982,6.443,0.14,35326.188,0.765,8.413,0.273,7.009,19.75,3954.692,5.73,263.69
Denmark,DNK,2017,202.985,34.652,53.165,6.011,0.128,35380.039,0.749,6.253,0.242,6.676,19.916,3989.344,5.77,271.13
Denmark,DNK,2018,200.118,34.602,52.676,5.972,0.125,34702.457,0.724,6.362,0.233,6.483,19.968,4023.946,5.79,276.53
Denmark,DNK,2019,196.046,30.942,49.045,5.321,0.11,33825.047,0.699,3.588,0.195,6.023,19.686,4054.888,5.81,280.66
Denmark,DNK,2020,176.485,28.294,46.301,4.852,0.103,30294.584,0.642,3.166,0.126,4.798,18.582,4083.182,5.83,275.06
Denmark,DNK,2021,189.435,29.588,47.465,5.052,0.103,32358.58,0.657,4.207,0.111,4.877,18.759,4112.769,5.86,288.41
Denmark,DNK,2022,197.278,28.432,46.298,4.817,0.095,33537.797,0.659,4.164,0.095,3.542,19.148,4141.201,5.9,299.43
Denmark,DNK,2023,195.523,27.265,45.218,4.584,9.10566444799936e-11,33078.332,6.529861837029813e-10,2.766,0.095,3.602,19.319,4168.465,5.95,299.43
Egypt,EGY,1975,124.288,31.06,67.824,0.799,0.371,3205.322,1.485,3.561,2.521,0.088,23.12,543.545,38.88,83.7
Egypt,EGY,1976,148.624,34.45,73.107,0.866,0.357,3748.489,1.538,2.283,2.906,0.729,26.875,577.996,39.8,96.61
Egypt,EGY,1977,161.271,37.815,78.103,0.928,0.346,3974.42,1.476,2.539,2.004,2.096,29.572,615.811,40.75,109.25
Egypt,EGY,1978,170.354,39.261,81.633,0.94,0.334,4097.344,1.448,1.99,1.59,3.078,31.129,655.072,41.76,117.62
Egypt,EGY,1979,186.082,42.89,85.992,1.002,0.338,4364.79,1.466,1.817,0.986,5.529,33.108,697.961,42.82,126.91
Egypt,EGY,1980,211.662,45.176,90.592,1.028,0.321,4838.154,1.505,1.817,0.095,3.078,38.703,743.137,43.95,140.61
Egypt,EGY,1981,241.095,50.903,97.112,1.127,0.348,5369.658,1.649,2.895,0.04,3.66,42.598,794.04,45.15,146.24
Egypt,EGY,1982,268.999,56.431,104.88,1.216,0.349,5836.547,1.662,3.221,0.048,4.082,47.005,850.471,46.41,161.85
Egypt,EGY,1983,290.812,56.98,107.18,1.192,0.327,6141.286,1.669,2.257,0.0,4.199,47.848,907.452,47.79,174.29
Egypt,EGY,1984,317.112,63.704,117.218,1.294,0.344,6514.698,1.714,2.257,0.0,5.35,52.941,971.156,49.25,184.98
Egypt,EGY,1985,328.849,63.807,119.753,1.258,0.324,6572.277,1.668,2.275,0.0,6.881,51.864,1034.963,50.73,197.16
Egypt,EGY,1986,336.317,74.393,130.801,1.425,0.368,6540.03,1.662,2.763,0.0,8.042,59.906,1109.356,52.21,202.3
Egypt,EGY,1987,356.63,74.614,133.847,1.39,0.36,6749.079,1.719,2.924,0.0,9.984,57.484,1183.97,53.67,207.43
Egypt,EGY,1988,361.877,74.309,133.774,1.346,0.344,6664.588,1.674,2.583,0.0,11.523,55.488,1258.279,55.19,216.11
Egypt,EGY,1989,381.468,71.905,132.822,1.268,0.323,6840.526,1.713,2.832,0.0,12.31,50.762,1330.184,56.71,222.66
Egypt,EGY,1990,391.323,75.218,141.134,1.288,0.33,6839.569,1.716,3.36,3.817,13.015,52.075,1405.401,58.4,227.98
Egypt,EGY,1991,396.433,77.296,156.207,1.288,0.32,6763.79,1.643,2.697,3.817,14.904,51.839,1482.697,60.03,241.32
Egypt,EGY,1992,392.626,79.94,157.473,1.3,0.314,6544.951,1.545,2.59,3.817,16.118,53.132,1562.637,61.48,254.19
Egypt,EGY,1993,392.913,92.278,171.403,1.467,0.342,6401.087,1.455,3.415,3.817,18.511,62.757,1654.915,62.92,269.98
Egypt,EGY,1994,413.228,88.373,168.675,1.375,0.309,6582.588,1.444,3.693,3.817,20.158,53.089,1743.288,64.29,286.22
Egypt,EGY,1995,437.821,98.994,178.763,1.508,0.324,6823.153,1.431,2.451,4.104,26.011,58.104,1842.282,65.65,305.98
Egypt,EGY,1996,461.277,97.951,177.492,1.461,0.298,7035.391,1.403,3.43,4.382,27.707,53.652,1940.233,67.03,328.67
Egypt,EGY,1997,480.5,111.705,192.115,1.632,0.315,7172.319,1.355,2.851,4.192,25.063,70.384,2051.938,68.43,354.5
Egypt,EGY,1998,500.307,125.026,202.604,1.788,0.329,7309.517,1.315,2.792,3.56,26.293,82.594,2176.964,69.94,380.55
Egypt,EGY,1999,536.889,128.221,208.886,1.793,0.313,7679.945,1.31,2.506,3.725,31.625,79.54,2305.185,71.52,409.94
Egypt,EGY,2000,568.533,143.836,225.054,1.968,0.324,7965.848,1.28,3.144,3.486,40.718,85.32,2449.021,73.08,444.25
Egypt,EGY,2001,593.314,127.657,210.555,1.71,0.268,8143.846,1.247,2.748,3.363,43.361,66.434,2576.677,74.65,475.68
Egypt,EGY,2002,610.244,129.155,213.204,1.694,0.257,8202.89,1.216,2.957,3.373,52.97,57.133,2705.832,76.24,501.91
Egypt,EGY,2003,645.992,149.919,238.703,1.926,0.284,8503.993,1.222,3.063,3.457,58.212,73.293,2855.752,77.85,528.75
Egypt,EGY,2004,682.054,152.576,244.271,1.92,0.272,8798.149,1.214,3.191,3.432,57.625,75.638,3008.327,79.48,561.6
Egypt,EGY,2005,699.417,168.217,265.913,2.074,0.28,8844.942,1.165,3.067,3.173,68.622,79.21,3176.544,81.1,600.3
Egypt,EGY,2006,736.644,179.194,279.317,2.167,0.276,9136.145,1.133,2.928,3.175,73.833,83.689,3355.738,82.7,650.4
Egypt,EGY,2007,784.579,188.805,290.464,2.24,0.265,9542.583,1.1,2.917,2.898,81.128,84.763,3544.543,84.28,713.46
Egypt,EGY,2008,831.838,197.728,302.869,2.303,0.255,9921.167,1.073,2.854,2.964,83.31,92.404,3742.271,85.86,775.3
Egypt,EGY,2009,861.671,206.478,309.998,2.36,0.248,10077.901,1.036,2.689,3.308,81.788,98.719,3948.749,87.5,831.42
Egypt,EGY,2010,895.112,203.608,303.61,2.283,0.227,10258.876,0.996,4.126,2.766,81.948,94.255,4152.356,89.2,898.75
Egypt,EGY,2011,941.574,216.917,319.746,2.381,0.235,10555.752,1.02,1.7,3.891,92.679,98.549,4369.274,91.09,923.05
Egypt,EGY,2012,979.905,213.734,315.417,2.294,0.225,10739.813,1.031,1.803,5.015,92.919,93.025,4583.007,93.16,950.29
Egypt,EGY,2013,973.269,211.419,310.024,2.218,0.215,10422.903,0.989,1.7,4.47,90.4,94.639,4794.426,95.33,984.56
Egypt,EGY,2014,961.971,226.899,324.546,2.326,0.219,10063.271,0.929,1.495,5.231,81.7,117.713,5021.325,97.53,1035.72
Egypt,EGY,2015,976.108,224.48,320.049,2.254,0.208,9988.438,0.904,1.345,5.312,84.151,112.023,5245.805,99.6,1079.61
Egypt,EGY,2016,1030.261,239.382,337.054,2.355,0.213,10324.906,0.919,1.608,5.263,94.823,114.868,5485.188,101.64,1121.58
Egypt,EGY,2017,1070.745,260.675,361.697,2.514,0.225,10519.223,0.925,6.507,4.391,108.405,119.602,5745.863,103.7,1158.06
Egypt,EGY,2018,1071.346,249.217,351.62,2.358,0.204,10327.142,0.878,13.007,4.264,102.697,108.248,5995.08,105.68,1220.66
Egypt,EGY,2019,1051.106,258.742,357.688,2.406,0.201,9951.896,0.815,10.124,4.364,120.52,104.065,6253.822,107.55,1289.25
Egypt,EGY,2020,989.069,235.358,331.726,2.153,0.18,9203.625,0.756,5.401,4.437,116.631,90.755,6489.18,109.32,1307.78
Egypt,EGY,2021,1058.743,260.936,360.984,2.352,0.186,9689.934,0.756,8.702,3.915,122.938,105.186,6750.115,110.96,1400.99
Egypt,EGY,2022,1106.44,271.169,371.285,2.408,0.186,9968.82,0.758,7.549,3.702,119.903,121.436,7021.284,112.62,1460.43
Egypt,EGY,2023,1093.764,269.006,367.538,2.349,1.8419643529645376e-10,9703.661,7.489328485446066e-10,8.585,3.519,118.821,117.887,7290.29,114.54,1460.43
France,FRA,1975,2034.122,483.272,636.454,9.162,0.434,38782.086,1.825,110.386,4.742,39.175,314.936,20778.162,52.75,1114.33
France,FRA,1976,2154.3,524.455,680.523,9.903,0.451,40889.984,1.853,124.555,4.928,40.33,340.818,21302.615,52.96,1162.52
France,FRA,1977,2197.623,508.119,665.037,9.552,0.421,41522.996,1.822,123.799,5.009,42.841,323.027,21810.734,53.2,1205.94
France,FRA,1978,2278.278,529.908,683.547,9.918,0.428,42844.656,1.838,120.308,4.914,46.186,345.547,22340.643,53.43,1239.36
France,FRA,1979,2342.682,533.254,690.615,9.937,0.417,43846.82,1.832,126.289,3.779,49.003,340.975,22873.896,53.66,1279.1
France,FRA,1980,2327.355,512.218,670.615,9.496,0.395,43328.781,1.794,127.31,2.852,49.953,318.882,23386.115,53.94,1297.12
France,FRA,1981,2293.176,460.491,617.985,8.488,0.351,42453.059,1.75,112.028,1.901,50.946,282.906,23846.605,54.26,1310.46
France,FRA,1982,2210.503,441.564,601.101,8.09,0.329,40694.355,1.645,115.041,0.948,49.027,264.879,24288.17,54.58,1343.41
France,FRA,1983,2259.899,424.455,593.586,7.733,0.312,41395.863,1.663,101.822,0.0,53.568,258.226,24712.625,54.89,1359.07
France,FRA,1984,2338.574,413.169,584.52,7.488,0.3,42638.922,1.696,100.265,0.0,54.927,248.02,25125.793,55.18,1379.1
France,FRA,1985,2415.445,406.314,574.481,7.325,0.291,43831.035,1.727,97.292,0.0,56.868,241.93,25532.109,55.47,1398.41
France,FRA,1986,2472.164,391.448,554.539,7.021,0.273,44646.754,1.727,79.748,0.0,56.833,244.759,25923.555,55.75,1431.63
France,FRA,1987,2528.032,388.852,542.296,6.938,0.265,45434.27,1.722,74.706,0.0,54.531,249.572,26312.406,56.05,1467.81
France,FRA,1988,2561.471,386.506,543.74,6.858,0.252,45812.98,1.672,76.869,0.0,54.778,244.175,26698.914,56.36,1532.32
France,FRA,1989,2593.291,400.329,564.648,7.062,0.251,46168.652,1.626,80.876,0.0,55.736,252.494,27099.242,56.69,1594.47
France,FRA,1990,2649.823,393.717,564.508,6.909,0.241,46971.941,1.619,80.44,4.323,59.049,233.972,27492.961,56.99,1636.21
France,FRA,1991,2834.176,417.859,611.886,7.296,0.253,50033.805,1.713,85.989,4.422,66.698,245.485,27910.818,57.27,1654.07
France,FRA,1992,2857.941,407.316,582.763,7.077,0.242,50259.188,1.7,77.892,4.42,67.708,243.548,28318.135,57.55,1681.42
France,FRA,1993,2853.888,387.699,542.568,6.707,0.232,50021.062,1.707,63.036,4.218,67.874,239.495,28705.832,57.8,1672.0
France,FRA,1994,2824.76,380.793,521.044,6.565,0.222,49357.965,1.65,61.766,4.48,67.462,233.579,29086.627,58.0,1712.09
France,FRA,1995,2904.198,385.81,517.262,6.63,0.221,50577.844,1.661,62.935,4.361,68.639,236.348,29472.436,58.19,1748.66
France,FRA,1996,3012.348,402.156,527.9,6.889,0.227,52276.672,1.698,65.29,4.531,75.755,243.36,29874.594,58.38,1773.84
France,FRA,1997,2965.679,394.845,505.816,6.742,0.217,51274.414,1.633,61.266,4.476,75.041,240.95,30269.438,58.57,1816.39
France,FRA,1998,3037.222,413.259,508.495,7.031,0.22,52293.457,1.614,71.286,4.393,76.827,247.031,30682.697,58.78,1882.05
France,FRA,1999,3078.016,412.021,497.546,6.973,0.211,52748.922,1.579,66.37,4.084,80.664,247.611,31094.719,59.08,1949.85
France,FRA,2000,3117.909,406.139,486.069,6.828,0.2,53147.277,1.535,65.668,4.227,84.16,238.715,31500.857,59.48,2031.68
France,FRA,2001,3143.046,410.445,483.233,6.852,0.198,53258.633,1.513,56.01,4.188,88.274,248.684,31911.303,59.91,2077.79
France,FRA,2002,3118.919,405.947,475.422,6.729,0.193,52531.129,1.48,58.579,3.942,87.873,242.252,32317.25,60.33,2107.32
France,FRA,2003,3153.042,411.965,480.439,6.782,0.193,52789.781,1.48,59.184,3.903,91.564,244.12,32729.213,60.74,2130.94
France,FRA,2004,3180.13,413.379,481.08,6.757,0.188,52906.543,1.448,58.254,3.929,93.194,244.202,33142.594,61.18,2196.88
France,FRA,2005,3154.079,415.795,480.763,6.747,0.186,52124.855,1.409,62.071,3.931,94.908,241.28,33558.387,61.63,2238.79
France,FRA,2006,3128.931,406.157,467.879,6.546,0.177,51362.02,1.362,59.521,4.231,92.313,236.189,33964.547,62.05,2297.02
France,FRA,2007,3075.79,396.01,459.152,6.343,0.168,50151.977,1.306,61.413,4.527,89.18,226.863,34360.559,62.43,2354.67
France,FRA,2008,3084.845,389.094,452.273,6.198,0.165,49980.469,1.306,56.225,4.803,91.986,222.805,34749.648,62.78,2362.45
France,FRA,2009,2908.91,370.876,432.272,5.877,0.162,46847.41,1.267,45.205,4.518,90.679,218.919,35120.523,63.11,2295.35
France,FRA,2010,3001.231,376.457,440.891,5.936,0.161,48062.32,1.281,49.122,4.119,96.099,215.221,35496.98,63.42,2342.49
France,FRA,2011,2897.027,354.375,415.609,5.56,0.148,46149.176,1.21,42.131,3.888,87.628,208.439,35851.359,63.73,2393.4
France,FRA,2012,2894.028,356.439,421.587,5.564,0.148,45884.934,1.205,46.799,3.315,90.402,204.283,36207.797,64.06,2400.9
France,FRA,2013,2924.146,358.703,429.351,5.571,0.149,46169.375,1.211,49.56,3.058,91.016,203.476,36566.5,64.39,2414.73
France,FRA,2014,2796.844,326.842,397.709,5.052,0.134,43983.484,1.147,39.554,2.966,76.291,196.836,36893.344,64.69,2437.82
France,FRA,2015,2822.273,331.49,404.058,5.106,0.134,44229.48,1.145,38.043,2.865,81.258,198.718,37224.832,64.92,2464.95
France,FRA,2016,2765.453,334.2,406.95,5.135,0.134,43217.41,1.11,35.924,2.876,88.941,196.022,37559.035,65.09,2491.96
France,FRA,2017,2754.919,337.101,420.275,5.164,0.132,42948.914,1.081,39.939,2.824,89.163,194.975,37896.133,65.28,2549.06
France,FRA,2018,2788.956,321.94,395.309,4.914,0.124,43389.094,1.074,35.138,2.913,84.658,188.516,38218.07,65.52,2596.6
France,FRA,2019,2729.562,315.015,384.757,4.793,0.119,42384.668,1.032,29.451,2.511,85.921,186.42,38533.086,65.73,2644.45
France,FRA,2020,2441.166,280.49,347.789,4.256,0.115,37859.246,1.001,23.937,2.139,80.005,164.503,38813.578,65.91,2438.59
France,FRA,2021,2593.625,305.607,372.31,4.625,0.117,40191.641,0.996,30.505,1.706,84.289,178.538,39119.184,66.08,2604.82
France,FRA,2022,2298.56,293.502,356.965,4.428,0.11,35566.758,0.86,25.994,1.592,76.353,179.441,39412.688,66.28,2671.57
France,FRA,2023,2406.633,272.476,334.278,4.101,1.0199096411473404e-10,37164.297,9.008309720501427e-10,19.636,1.569,66.651,174.553,39685.164,66.44,2671.57
Germany,DEU,1975,3764.568,1002.447,1218.164,12.737,0.664,47948.027,2.493,515.979,1.341,88.812,376.809,51028.105,78.7,1510.15
Germany,DEU,1976,4016.905,1090.84,1307.151,13.92,0.689,51259.422,2.537,555.972,1.341,93.634,419.362,52118.949,78.36,1583.05
Germany,DEU,1977,4007.19,1052.609,1265.223,13.463,0.646,51228.902,2.46,516.648,1.341,98.049,416.829,53171.555,78.19,1628.64
Germany,DEU,1978,4152.177,1079.133,1294.054,13.815,0.645,53184.246,2.48,523.741,1.341,105.271,428.176,54250.688,78.12,1674.28
Germany,DEU,1979,4382.909,1117.888,1336.725,14.305,0.642,56251.914,2.517,549.173,1.341,114.72,431.588,55368.578,78.15,1741.6
Germany,DEU,1980,4239.232,1100.066,1317.914,14.047,0.625,54498.168,2.407,551.176,1.341,115.453,412.456,56468.645,78.32,1761.47
Germany,DEU,1981,4107.233,1048.523,1264.377,13.366,0.593,52870.703,2.323,557.749,1.341,110.001,361.3,57517.168,78.45,1768.2
Germany,DEU,1982,3962.491,1015.734,1225.822,12.957,0.579,51056.168,2.26,550.813,1.341,102.017,344.464,58532.902,78.39,1753.14
Germany,DEU,1983,4018.511,1011.605,1217.905,12.932,0.567,51807.598,2.252,553.738,1.341,106.021,333.397,59544.508,78.22,1784.3
Germany,DEU,1984,4166.991,1033.245,1240.124,13.247,0.563,53720.09,2.271,572.331,1.341,108.531,334.89,60577.75,78.0,1834.59
Germany,DEU,1985,4290.329,1044.118,1250.169,13.41,0.557,55260.105,2.288,579.376,1.341,108.532,340.222,61621.871,77.86,1874.77
Germany,DEU,1986,4254.676,1047.472,1249.147,13.442,0.547,54684.992,2.22,573.762,1.341,100.551,356.828,62669.34,77.92,1916.18
Germany,DEU,1987,4291.178,1032.443,1231.774,13.226,0.531,54951.07,2.206,560.224,1.341,109.547,345.535,63701.781,78.06,1945.06
Germany,DEU,1988,4305.766,1029.024,1224.476,13.128,0.512,54866.223,2.142,552.861,1.209,107.637,351.26,64730.809,78.39,2009.99
Germany,DEU,1989,4260.189,1008.792,1205.992,12.768,0.486,53983.547,2.052,546.779,0.59,121.909,322.795,65739.602,79.01,2075.68
Germany,DEU,1990,4192.642,1054.796,1239.971,13.233,0.523,52823.883,2.08,569.117,3.841,122.281,333.324,66794.398,79.71,2015.55
Germany,DEU,1991,4090.643,1016.93,1195.369,12.664,0.475,51259.914,1.91,504.043,3.619,130.146,355.311,67811.32,80.3,2141.32
Germany,DEU,1992,4009.338,969.464,1141.427,11.978,0.44,49988.609,1.818,454.311,3.54,129.3,357.981,68780.797,80.93,2204.95
Germany,DEU,1993,3991.526,959.386,1123.537,11.774,0.435,49538.949,1.809,430.776,3.318,136.252,364.629,69740.172,81.49,2206.29
Germany,DEU,1994,3954.172,943.228,1112.542,11.535,0.413,48888.086,1.731,418.185,3.22,142.15,353.812,70683.398,81.77,2283.95
Germany,DEU,1995,3974.795,939.934,1109.631,11.46,0.4,48996.98,1.693,406.046,3.06,152.97,351.7,71623.336,82.02,2347.76
Germany,DEU,1996,4105.846,959.69,1126.448,11.666,0.401,50501.871,1.717,400.613,3.213,169.956,361.057,72583.031,82.26,2391.52
Germany,DEU,1997,4053.187,931.508,1086.017,11.306,0.379,49771.383,1.647,386.864,3.239,162.876,353.069,73514.531,82.39,2461.05
Germany,DEU,1998,4019.631,923.499,1055.215,11.261,0.364,49305.879,1.585,377.48,3.168,165.377,351.914,74438.031,82.01,2535.9
Germany,DEU,1999,3963.56,895.442,1020.397,10.963,0.343,48598.668,1.517,360.052,3.113,165.627,340.846,75333.477,81.68,2613.18
Germany,DEU,2000,3988.179,898.976,1018.299,10.99,0.331,48903.699,1.467,373.461,2.993,166.421,330.774,76232.453,81.8,2718.56
Germany,DEU,2001,4062.799,915.255,1029.552,11.171,0.328,49841.387,1.454,376.52,2.97,173.799,338.871,77147.711,81.93,2793.37
Germany,DEU,2002,4011.723,898.834,1012.541,10.952,0.318,49257.789,1.421,375.786,2.966,173.61,324.413,78046.547,82.07,2822.44
Germany,DEU,2003,4010.471,894.501,1008.919,10.894,0.316,49300.902,1.416,378.305,3.003,176.587,313.847,78941.047,82.11,2831.68
Germany,DEU,2004,4009.893,876.57,989.282,10.678,0.303,49342.406,1.385,374.908,2.928,174.327,301.208,79817.609,82.09,2894.62
Germany,DEU,2005,3962.635,867.881,978.504,10.578,0.295,48793.613,1.345,361.975,2.954,175.904,305.188,80685.492,82.05,2945.46
Germany,DEU,2006,4062.387,886.434,994.823,10.85,0.287,50043.066,1.316,367.653,3.069,180.197,313.191,81571.93,81.7,3086.36
Germany,DEU,2007,3893.423,846.116,953.408,10.408,0.263,47958.113,1.209,376.715,2.989,173.851,268.924,82418.039,81.3,3220.28
Germany,DEU,2008,3934.666,856.607,961.201,10.561,0.26,48446.047,1.196,353.581,2.945,180.995,296.43,83274.656,81.11,3289.02
Germany,DEU,2009,3692.178,789.951,888.503,9.76,0.252,45436.254,1.177,316.28,2.575,168.399,282.438,84064.602,80.94,3136.5
Germany,DEU,2010,3847.151,826.68,925.756,10.227,0.25,47305.836,1.165,341.311,2.582,184.875,277.154,84891.281,80.83,3301.12
Germany,DEU,2011,3710.584,804.514,900.073,9.95,0.232,45571.484,1.07,339.624,2.673,169.399,270.809,85695.789,80.86,3467.71
Germany,DEU,2012,3761.916,814.09,910.597,10.061,0.234,46132.684,1.08,350.039,2.657,167.837,271.945,86509.891,80.92,3482.23
Germany,DEU,2013,3868.517,831.743,929.62,10.263,0.238,47361.52,1.106,357.254,2.689,170.267,280.396,87341.633,81.04,3497.46
Germany,DEU,2014,3710.465,792.579,889.393,9.74,0.222,45327.605,1.038,344.722,2.478,151.986,271.602,88134.203,81.38,3574.74
Germany,DEU,2015,3780.86,800.844,894.566,9.757,0.221,46066.906,1.042,341.117,2.374,157.11,278.861,88935.047,82.08,3628.07
Germany,DEU,2016,3841.451,798.014,890.756,9.642,0.215,46658.379,1.036,329.436,2.344,169.169,275.703,89733.062,82.76,3708.98
Germany,DEU,2017,3888.133,784.594,875.441,9.441,0.206,47057.949,1.021,312.692,2.267,172.045,275.505,90517.656,83.1,3808.39
Germany,DEU,2018,3787.682,760.046,845.216,9.117,0.198,45691.598,0.985,296.871,2.007,169.76,269.351,91277.703,83.37,3845.76
Germany,DEU,2019,3694.84,709.827,793.775,8.495,0.183,44436.824,0.951,240.114,2.037,172.762,273.111,91987.531,83.56,3886.39
Germany,DEU,2020,3443.882,648.357,729.728,7.753,0.173,41328.738,0.92,198.53,1.821,170.963,255.645,92635.891,83.63,3742.72
Germany,DEU,2021,3544.581,678.777,759.036,8.11,0.177,42496.609,0.923,232.149,1.872,181.116,241.585,93314.664,83.7,3841.04
Germany,DEU,2022,3413.0,671.472,747.968,7.986,0.172,40938.07,0.873,240.64,1.835,160.776,247.44,93986.133,84.09,3909.61
Germany,DEU,2023,3169.55,596.151,670.626,7.051,1.5248349579625588e-10,38052.27,8.107074618695983e-10,188.477,1.819,155.461,231.622,94582.289,84.55,3909.61
Greece,GRC,1975,198.29,38.67,57.878,4.289,0.347,22519.057,1.781,11.354,0.004,0.0,23.532,469.054,9.02,111.35
Greece,GRC,1976,219.074,42.656,62.103,4.657,0.36,24641.539,1.85,13.403,0.004,0.0,25.117,511.71,9.16,118.43
Greece,GRC,1977,227.19,46.657,68.173,5.027,0.381,25290.469,1.855,13.791,0.004,0.0,27.898,558.367,9.28,122.48
Greece,GRC,1978,231.183,47.678,68.322,5.078,0.365,25448.574,1.769,11.926,0.004,0.0,30.495,606.045,9.39,130.7
Greece,GRC,1979,203.037,50.819,70.933,5.335,0.375,22083.158,1.498,13.546,0.004,0.0,31.679,656.864,9.53,135.52
Greece,GRC,1980,201.108,50.889,71.702,5.272,0.369,21607.857,1.458,12.831,0.004,0.0,32.24,707.753,9.65,137.89
Greece,GRC,1981,196.518,50.125,70.334,5.139,0.363,20863.965,1.424,14.275,0.004,0.0,29.957,757.878,9.75,137.96
Greece,GRC,1982,199.183,51.509,71.642,5.236,0.372,20903.236,1.438,15.554,0.004,0.216,29.928,809.387,9.84,138.51
Greece,GRC,1983,200.299,54.789,76.127,5.528,0.394,20785.742,1.44,19.166,0.004,0.158,29.099,864.176,9.91,139.07
Greece,GRC,1984,209.138,56.285,77.036,5.64,0.394,21471.189,1.464,20.608,0.004,0.172,29.49,920.461,9.98,142.9
Greece,GRC,1985,220.911,59.772,80.525,5.955,0.406,22449.928,1.499,23.746,0.004,0.165,29.829,980.233,10.04,147.36
Greece,GRC,1986,221.38,58.274,78.896,5.776,0.389,22278.973,1.478,24.347,0.004,0.205,27.883,1038.507,10.09,149.74
Greece,GRC,1987,242.08,62.576,83.168,6.175,0.42,24137.678,1.624,26.531,0.004,0.234,30.092,1101.084,10.13,149.06
Greece,GRC,1988,255.601,67.052,89.101,6.589,0.431,25256.5,1.642,29.094,0.004,0.264,32.069,1168.135,10.18,155.69
Greece,GRC,1989,277.07,73.231,94.751,7.167,0.453,27131.844,1.714,31.409,0.004,0.308,36.154,1241.366,10.22,161.67
Greece,GRC,1990,287.312,83.438,104.649,8.134,0.516,27888.309,1.777,39.787,0.043,0.858,35.975,1324.804,10.26,161.71
Greece,GRC,1991,291.482,83.408,104.751,8.093,0.498,28049.93,1.739,38.404,0.043,0.833,37.432,1408.212,10.31,167.63
Greece,GRC,1992,296.618,84.976,105.391,8.202,0.499,28307.635,1.742,40.495,0.036,0.413,37.255,1493.188,10.36,170.26
Greece,GRC,1993,300.531,84.285,104.489,8.094,0.499,28450.086,1.779,40.164,0.029,0.318,37.043,1577.473,10.41,168.98
Greece,GRC,1994,305.643,86.43,107.146,8.258,0.497,28705.861,1.758,42.134,0.026,0.2,37.368,1663.903,10.47,173.83
Greece,GRC,1995,316.794,86.963,107.526,8.267,0.487,29529.844,1.773,40.427,0.023,0.194,39.134,1750.866,10.52,178.71
Greece,GRC,1996,324.801,89.115,109.411,8.431,0.48,30063.527,1.751,39.23,0.025,0.208,42.476,1839.981,10.57,185.48
Greece,GRC,1997,334.044,93.802,113.485,8.831,0.48,30715.895,1.708,42.629,0.023,0.428,43.466,1933.782,10.62,195.54
Greece,GRC,1998,354.773,98.622,117.962,9.238,0.481,32430.525,1.731,44.556,0.016,1.645,45.11,2032.404,10.68,204.98
Greece,GRC,1999,354.705,97.935,116.854,9.129,0.459,32263.9,1.664,43.084,0.001,2.848,44.716,2130.339,10.73,213.18
Greece,GRC,2000,373.052,102.973,122.183,9.55,0.461,33796.73,1.669,45.851,0.014,3.982,45.633,2233.312,10.78,223.53
